0.58,0.59,10,5,0.5,0.38,0.6,0.71,0.41,0.36,0.89,0.28,0.21,0.91,0.38,0.84,0.54,0.11,0.78,0.43,0.37,0.86,0.7, 0.7471655328798185
0.39,0.29,11,1,0.75,0.86,0.76,0.09,0.49,0.67,0.81,0.22,0.05,0.07,0.83,0.53,0.06,0.72,0.67,0.36,0.49,0.75,0.17, 0.7095548317046688
0.38,0.56,9,12,0.89,0.91,0.42,0.88,0.48,0.06,0.89,0.29,0.15,0.02,0.93,0.84,0.67,0.11,0.41,0.4,0.7,0.89,0.47, 0.6462264150943396
0.76,0.81,10,3,0.42,0.47,0.96,0.5,0.41,0.14,0.89,0.94,0.35,0.48,0.11,0.54,0.3,0.11,0.28,0.38,0.05,0.94,0.72, 0.7315436241610738
0.18,0.59,10,1,0.59,0.26,0.35,0.49,0.9,0.36,0.51,0.28,0.91,0.2,0.38,0.27,0.09,0.42,0.33,0.08,0.76,0.46,0.44, 0.7263440860215055
0.05,0.83,5,9,0.82,0.52,0.76,0.76,0.07,0.48,0.73,0.34,0.02,0.76,0.95,0.72,0.6,0.47,0.1,0.45,0.16,0.93,0.28, 0.6213592233009708
0.76,0.81,5,3,0.42,0.47,0.82,0.76,0.41,0.14,0.89,0.94,0.35,0.76,0.11,0.54,0.3,0.47,0.28,0.38,0.05,0.94,0.72, 0.7002200220022002
0.18,0.83,10,9,0.82,0.52,0.76,0.5,0.07,0.48,0.66,0.34,0.02,0.48,0.95,0.72,0.6,0.11,0.1,0.45,0.16,0.93,0.28, 0.7710437710437711
0.05,0.59,10,5,0.82,0.52,0.71,0.71,0.07,0.48,0.51,0.28,0.02,0.76,0.95,0.72,0.6,0.11,0.1,0.45,0.16,0.93,0.28, 0.7459807073954984
0.58,0.83,5,9,0.82,0.52,0.76,0.76,0.07,0.48,0.51,0.34,0.02,0.76,0.95,0.72,0.6,0.47,0.1,0.45,0.16,0.93,0.28, 0.7672222222222222
0.18,0.56,9,12,0.82,0.52,0.42,0.88,0.62,0.06,0.89,0.29,0.15,0.02,0.93,0.84,0.6,0.11,0.41,0.4,0.7,0.89,0.47, 0.7007113821138211
0.38,0.83,5,9,0.89,0.91,0.76,0.76,0.07,0.48,0.51,0.34,0.02,0.76,0.95,0.72,0.67,0.47,0.1,0.45,0.16,0.93,0.28, 0.7435483870967742
